candidate_key,company_name,states,places,websites,wko_urls,search_hits,relevant_hits,max_employee_signal,max_relevant_employee_signal,strong_31plus_signals,strong_30_or_below_signals,evidence_1_score,evidence_1_source_score,evidence_1_url,evidence_1_title,evidence_1_snippet,evidence_1_employee_signals,evidence_2_score,evidence_2_source_score,evidence_2_url,evidence_2_title,evidence_2_snippet,evidence_2_employee_signals,evidence_3_score,evidence_3_source_score,evidence_3_url,evidence_3_title,evidence_3_snippet,evidence_3_employee_signals,evidence_4_score,evidence_4_source_score,evidence_4_url,evidence_4_title,evidence_4_snippet,evidence_4_employee_signals,evidence_5_score,evidence_5_source_score,evidence_5_url,evidence_5_title,evidence_5_snippet,evidence_5_employee_signals
sped_62c676e4ef1b4c,Tiroler Straße-Schiene-Umschlag- gesellschaft m.b.H.,Tirol,6060 Hall in Tirol,http://www.tssu.at/,https://firmen.wko.at/tiroler-stra%c3%9fe-schiene-umschlag-gesellschaft-mbh-containerterminal-tirol/tirol/?firmaid=6029356f-c18f-4e1b-9fc3-e83720401bbb&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_46ed44b304d46d,Transport Service GmbH,Tirol,6020 Mutters,,https://firmen.wko.at/transport-service-gmbh/tirol/?firmaid=2a9d513e-5085-4e0b-9334-fcb05168982d&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,7,2,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=22d7cedf609c78cbee3774a6dfa3df3e90acba721f9e154faadda07d23c83d58JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=21545543-7c03-643a-135d-42857d0c6569&u=a1aHR0cHM6Ly93d3cucXIuY29tLnFhLw&ntb=1,Doha Metro - QatarRail,"Discover Doha Metro, Lusail Tram and Qatar Rail services, offering efficient and sustainable transportation solutions in Qatar.",,65,25,https://www.bing.com/ck/a?!&&p=6a31f464725b0acd5e5daf5363a91384c7bf9a59a9d9887e94abec418ff53ab2JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=21545543-7c03-643a-135d-42857d0c6569&u=a1aHR0cHM6Ly93d3cueWFsbGF0cmFuc3BvcnRhdGlvbi5jb20v&ntb=1,Qatar Transport Services | Qatar Group Transport | Doha Group ...,"Yalla provides transportation solutions tailored to your business needs. With the money your company saves on our prices, you'll be …",,,,,,,,,,,,,,,,,,,
sped_6e3875ed68731d,Uwe Tschreppl,Kärnten,9584 Goritschach,,https://firmen.wko.at/uwe-tschreppl/k%c3%a4rnten/?firmaid=f26160e9-cb9e-4e94-9303-2e7d87d8835f&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=spediteur,10,2,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=43e84aed0fcb6e97e5231200fae9074e8ade6db4948cbab03152e2948170865bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=01f9d075-e341-67b8-272e-c7b3e28f6694&u=a1aHR0cHM6Ly93d3cudXdlLmFjLnVrLw&ntb=1,University of the West of England Bristol,UWE Bristol is 4th in the Southwest (Guardian league table 2024) and 89% of our graduates are in work or further study 15 months …,,45,25,https://www.bing.com/ck/a?!&&p=047f2edf25100fa3e3750e5c81d7d97e7362021112b879822c1428eb85533505JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=01f9d075-e341-67b8-272e-c7b3e28f6694&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9Vbml2ZXJzaXR5X29mX3RoZV9XZXN0X29mX0VuZ2xhbmQ&ntb=1,University of the West of England - Wikipedia,"UWE celebrates 30 years The University of the West of England (UWE), also known as UWE Bristol, is a public research university, …",,,,,,,,,,,,,,,,,,,
sped_6879333946a64b,Weber GmbH in Liqu.,Tirol,6020 Innsbruck,,https://firmen.wko.at/weber-gmbh-in-liqu/tirol/?firmaid=c43620d3-e53b-4f1b-9ade-675e8130fd2e&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,10,3,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=f2a1bbedc469691aa708fc3a35eb6674d070a3d80456cd6fddd25db472d171d5JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=24028ae9-1585-6e3b-3982-9d2f14296f3f&u=a1aHR0cHM6Ly93d3cuYmlrZS1jb21wb25lbnRzLmRlL2RlL1dlYmVyL1VtcnVlc3RzZXQtS3VwcGx1bmctQi1wNzE5NjEv&ntb=1,Weber Umrüstset Kupplung B kaufen | bike-components,Sicherer Stand für Fahrräder mit Anhänger mit dem Umrüstset Kupplung B von Weber Das Umrüstset Kupplung B von Weber …,,45,25,https://www.bing.com/ck/a?!&&p=2476ce426b9c62661e325c31c46156dc9ad6fb1be91fc2047809387cd74e37baJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=24028ae9-1585-6e3b-3982-9d2f14296f3f&u=a1aHR0cHM6Ly93d3cuYmlrZS1jb21wb25lbnRzLmRlL2RlL1dlYmVyLw&ntb=1,Weber – Kupplungen & Zubehör für Fahrradanhänger | bike-components,Weber Kupplungen sind in der Fahrradbranche nahezu zum Synonym für die Verbindung zwischen Fahrrad und (Kinder-)Anhänger …,,45,25,https://www.bing.com/ck/a?!&&p=b859f02edfd9900af895ff4e0993c7a5bd3df1e44198710190e22e59f84b042bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=24028ae9-1585-6e3b-3982-9d2f14296f3f&u=a1aHR0cHM6Ly93d3cuYmlrZS1jb21wb25lbnRzLmRlL2RlL1dlYmVyL0t1cHBsdW5nLUUtZnVlci1GYWhycmFkYW5oYWVuZ2VyLXA3MTg4OC8&ntb=1,Weber Kupplung E für Fahrradanhänger | bike-components,Die Kupplung E von Weber: sicher in der Verbindung und komfortabel in der Bedienung Die Kupplung E von Weber gehört zu den …,,,,,,,,,,,,,
sped_b9c85ad4cf8a95,Yusen Logistics (Hungary) Szallitmanyozasi Korlatolt Felelössegü Tarsasag,Niederösterreich,1300 Wien-Flughafen,,https://firmen.wko.at/yusen-logistics-hungary-szallitmanyozasi-korlatolt-felel%c3%b6sseg%c3%bc-tarsasag/nieder%c3%b6sterreich/?firmaid=85c49b8b-c720-4520-9014-bd638f9cd45c&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_df6773b918cf72,Aigner Speditions GmbH,Oberösterreich,4680 Haag am Hausruck | 4910 Ried im Innkreis,,https://firmen.wko.at/aigner-speditions-gmbh/ober%c3%b6sterreich/?firmaid=2fd4c5ba-dee8-427b-ae43-2577630cf54d&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/aigner-speditions-gmbh/ober%c3%b6sterreich/?firmaid=99032bb8-dd5e-4633-b03a-06aacf179104&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=33072926642bd9cc47e214067d3b362a91430197b29bb083f0bc24f513dc8814JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36810b92-1c6b-63de-21f9-1c541d186223&u=a1aHR0cHM6Ly91cy5haWduZXJtdW5pY2guY29tLw&ntb=1,"Luxury leather goods, fashion and accessories - AIGNER","Until the Munich-based company reached its important position as a manufacturer of exclusive leather goods such as handbags, …",,45,25,https://www.bing.com/ck/a?!&&p=0aa784ccb9af8f8de86bb1ebe00753196d4a0a0a18e0e3c945a056c143ee2c3fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36810b92-1c6b-63de-21f9-1c541d186223&u=a1aHR0cHM6Ly93d3cuYWlnbmVybXVuaWNoLmNvbS93b21lbg&ntb=1,Premium leather goods for women online - AIGNER,Discover premium leather goods for women in the Etienne Aigner online shop and get inspired by our elegant and classy designs. …,,45,25,https://www.bing.com/ck/a?!&&p=e9348178d6032a222753b2e9da4102bd6d731e7c6f8e02b3a89f35540932a88fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36810b92-1c6b-63de-21f9-1c541d186223&u=a1aHR0cHM6Ly91cy5haWduZXJtdW5pY2guY29tL3dvbWVu&ntb=1,Women - AIGNER,"Timeless design, warmth and bohemian chic: all this can be found in the new AIGNER women's collection. The brand-new collection …",,45,25,https://www.bing.com/ck/a?!&&p=84b0b6dfb7060fb02252e6132e3b4d5280d2767ba1b21e6bf23a1dcb421d0faaJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36810b92-1c6b-63de-21f9-1c541d186223&u=a1aHR0cHM6Ly93d3cuYWlnbmVybXVuaWNoLmNvbS93b21lbi9iYWdz&ntb=1,Classy leather bags for women online - AIGNER,"Discover classy leather bags for women in the Etienne Aigner online shop and get inspired by our range of colourful, high quality …",,45,25,https://www.bing.com/ck/a?!&&p=9cbfeb5f84616039f31ed79ffa247d86cadfc9a8d5a6604dd10639d83a24219aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36810b92-1c6b-63de-21f9-1c541d186223&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvRXRpZW5uZV9BaWduZXI&ntb=1,Etienne Aigner - Wikipedia,"Étienne Aigner (November 8, 1904 – November 5, 2000) was the founder of Etienne Aigner US and Etienne Aigner AG, two …",
sped_b9ce78bf608c57,Anthentic Logistik GmbH,Niederösterreich; Tirol,2351 Wiener Neudorf | 6336 Langkampfen,,https://firmen.wko.at/anthentic-logistik-gmbh/nieder%c3%b6sterreich/?firmaid=f2f16d0c-fc33-468b-bcef-be54ef5951a4&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/anthentic-logistik-gmbh/tirol/?firmaid=8ab2f07e-6e1e-4489-a016-b3bc546c9910&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_9eb934e4f24d68,BAYER - TRANSPORTE & LOGISTIK GmbH,Niederösterreich,2431 Klein-Neusiedl,,https://firmen.wko.at/bayer-transporte-und-logistik-gmbh/nieder%c3%b6sterreich/?firmaid=95ae7d61-22cd-4322-852e-250680ef9157&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=cb2486528101e10454b07a31d80ba3e365c69b6ac3060ee03e10d9f837fbe888JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1e74b3d5-f10b-63bc-1380-a413f0d36251&u=a1aHR0cHM6Ly93d3cuYmF5ZXIuY29tL2VuLw&ntb=1,Bayer – Global Home,"4. Aug. 2026 · At Bayer, we believe it´s possible to create a better world where health and nutrition are accessible to all, embodying …",,65,25,https://www.bing.com/ck/a?!&&p=3a38ff92a695cb0500746a0f08f5e7288f366359f9d2cd60bf3ac7641eb90440JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1e74b3d5-f10b-63bc-1380-a413f0d36251&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9CYXllcg&ntb=1,Bayer - Wikipedia,"Bayer AG (English: / ˈbaɪ.ər /, commonly pronounced / ˈbeɪər /; [3] German: [ˈbaɪɐ] ⓘ) is a German multinational pharmaceutical …",,65,25,https://www.bing.com/ck/a?!&&p=90cbde18114169c197191ee1277605d7628010ce0f29abfad9182a38d41a806dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1e74b3d5-f10b-63bc-1380-a413f0d36251&u=a1aHR0cHM6Ly93d3cuYmF5ZXIuY29tL2VuL2NhcmVlcg&ntb=1,Be You. Be Bayer . | Careers | Bayer Global,"3. März 2026 · At Bayer, generalists and specialists, visionaries and passionate people, thinkers and doers come together to feed the …",,65,25,https://www.bing.com/ck/a?!&&p=9b8a950eedf34b411190ac439d6992872d0e19a95da683c7a4173a35c75a69a0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1e74b3d5-f10b-63bc-1380-a413f0d36251&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9CYXllcl9Db3Jwb3JhdGlvbg&ntb=1,Bayer Corporation - Wikipedia,"Bayer Corporation (also known as Bayer USA) is the American subsidiary of Bayer AG. Its main offices are located in Whippany, …",,65,25,https://www.bing.com/ck/a?!&&p=104d1e3735e62295fe82876f89bf6887d571839215a77547cb58b05704e35235JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1e74b3d5-f10b-63bc-1380-a413f0d36251&u=a1aHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2NvbXBhbnkvYmF5ZXI&ntb=1,Bayer - LinkedIn,Bayer is a global enterprise with core competencies in the life science fields of healthcare and nutrition. We design our products and …,
sped_56198facbd5694,Cargo Hunters KG,Oberösterreich,4048 Puchenau,http://www.hunters.at/,https://firmen.wko.at/cargo-hunters-kg-paketdienst-spedition-expresslogistik-logistik/ober%c3%b6sterreich/?firmaid=77e5e999-390f-40e9-98b1-3b7f0c8f343b&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,7,7,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=146cf930b129a1db956b11800144f87e3f1c8cdab741dcc9338da3864b81999bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=33f0c16d-a56e-6fee-165b-d6aba4026e32&u=a1aHR0cHM6Ly9jYXJnby5zaXRlLw&ntb=1,Cargo,Cargo is a site builder for designers and artists. We are interested in two main things: helping creative people secure jobs/clients …,,45,25,https://www.bing.com/ck/a?!&&p=b1d6335d29b5ccea2f55fd1ce866ee13f345b38b5811b57258430a8465c88d6cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=33f0c16d-a56e-6fee-165b-d6aba4026e32&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvQ2FyZ28&ntb=1,Cargo - Wikipedia,"In transportation, cargo refers to goods transported by land, water, or air, while freight refers to its conveyance. In economics, freight …",,45,25,https://www.bing.com/ck/a?!&&p=ec43df6204fc2065cff352ec939d5f3056ab2ed6b711bdf12eca41c8b8da0605JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=33f0c16d-a56e-6fee-165b-d6aba4026e32&u=a1aHR0cHM6Ly93d3cubWVycmlhbS13ZWJzdGVyLmNvbS9kaWN0aW9uYXJ5L2Nhcmdv&ntb=1,CARGO Definition & Meaning - Merriam-Webster,"Vor einem Tag · The meaning of CARGO is the goods or merchandise conveyed in a ship, airplane, or vehicle : freight. How to use …",,45,25,https://www.bing.com/ck/a?!&&p=71acc5c9a4bc434535c977ce53108e65d9119dd7a6e836f479a8f26ec67eb03fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=33f0c16d-a56e-6fee-165b-d6aba4026e32&u=a1aHR0cHM6Ly9kaWN0aW9uYXJ5LmNhbWJyaWRnZS5vcmcvZGljdGlvbmFyeS9lbmdsaXNoL2Nhcmdv&ntb=1,CARGO | English meaning - Cambridge Dictionary,"12. Aug. 2015 · CARGO definition: 1. the goods carried by a ship, aircraft, or other large vehicle: 2. the goods carried by a ship…. …",,45,25,https://www.bing.com/ck/a?!&&p=a41641391ecca2d36c880ef102682459f2c0fbf560ee62268fdf20486ca46654JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=33f0c16d-a56e-6fee-165b-d6aba4026e32&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g_dj1XNVFKVzBNNXBpaw&ntb=1,Cargo | Official Trailer [HD] | Netflix - YouTube,"3. Apr. 2018 · From the producer of The Babadook, and starring Martin Freeman, comes Cargo. Based on the viral short film, this is …",
sped_3268008b8eff32,Container Terminal Enns GmbH,Oberösterreich,4470 Enns,,https://firmen.wko.at/container-terminal-enns-gmbh/ober%c3%b6sterreich/?firmaid=67e5ecdc-ea53-4b0b-9f07-7e376afe3516&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_3cdcde6c81635d,DG Solutions GmbH,Niederösterreich,2320 Schwechat,,https://firmen.wko.at/dg-solutions-gmbh/nieder%c3%b6sterreich/?firmaid=30235a82-284f-49a6-ae92-17257b893823&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_b938e8414fbfcd,Ecco-Sped GmbH,Wien,1180 Wien,,https://firmen.wko.at/ecco-sped-gmbh/wien/?firmaid=71b66816-d95a-46c7-a1d9-12b4388a82ad&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=97c1d3e2d9345022df28cd829ae9e25a40cd3e577ac59c979f92814f08fd0d4dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=01a75c73-5501-6918-3a4c-4bb5549068fc&u=a1aHR0cHM6Ly91cy5lY2NvLmNvbS8&ntb=1,ECCO ® Shoes - Official Online Store | ECCO ® USA,Explore premium comfort footwear at the ECCO® Official Online Store USA. Find your favorite new shoes for every aspect of life …,,45,25,https://www.bing.com/ck/a?!&&p=59fb1358f75c18f399215114a1703535fece8132e2afc770bc7b991b3a1ac8b7JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=01a75c73-5501-6918-3a4c-4bb5549068fc&u=a1aHR0cHM6Ly91cy5lY2NvLmNvbS9zaG9lcy9hbGw&ntb=1,"Shop All ECCO ® Shoes for Men, Women & Kids","Discover the full collection of ECCO® shoes for men, women, and kids. Shop premium leather sneakers, boots, sandals, and more …",,45,25,https://www.bing.com/ck/a?!&&p=d6bde39fe5af80b9a1eabfda9fcfdbc3010b8582171e797f109e44f1b0d46bc5JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=01a75c73-5501-6918-3a4c-4bb5549068fc&u=a1aHR0cHM6Ly9nbG9iYWwuZWNjby5jb20v&ntb=1,"ECCO is a global leader in innovative comfort footwear for men, …","ECCO is a global leader in innovative comfort footwear for men, women, and kids. Founded in Denmark in 1963.",,45,25,https://www.bing.com/ck/a?!&&p=99a45b2256ce95fe97c4dcaf0860fb94469c779007c17d0d61d553a95cf8019dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=01a75c73-5501-6918-3a4c-4bb5549068fc&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvRUNDTw&ntb=1,ECCO - Wikipedia,"Ecco leather boot ECCO Sko A/S is a Danish shoe and leather accessories manufacturer founded in 1963 by Karl Toosbuy, in …",,45,25,https://www.bing.com/ck/a?!&&p=b82471bb4fea6deddb1cd227a940136c895fb466bf6fc0776364c52e7399589cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=01a75c73-5501-6918-3a4c-4bb5549068fc&u=a1aHR0cHM6Ly93d3cubm9yZHN0cm9tLmNvbS9icmFuZHMvZWNjby0tNzA1P21zb2NraWQ9MDFhNzVjNzM1NTAxNjkxODNhNGM0YmI1NTQ5MDY4ZmM&ntb=1,Shop ECCO Online | Nordstrom,Find the latest selection of ECCO in-store or online at Nordstrom. Shipping is always free and returns are accepted at any location. In …,
sped_e3b5b9314e93fe,EXIM Transport GmbH,Tirol,6250 Kundl | 6324 Mariastein,http://www.exim.co.at/,https://firmen.wko.at/exim-transport-gmbh-transport-logistik/tirol/?firmaid=2333cf87-09ec-4f8a-a655-9018478757c2&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/exim-transport-gmbh-transport-logistik/tirol/?firmaid=58082df8-1fae-42aa-8620-518c959073a5&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,7,7,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=ab9be64d795af7fe85d435f61fa7faffc085432c4e59dea4b63d15407db27671JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f7f9d32-cbc0-6a3b-2e44-8af4ca966b25&u=a1aHR0cHM6Ly93d3cuZXhpbXRvdXJzLmN6Lw&ntb=1,"EXIM tours - dovolená, zájezdy, last minute, eurovíkendy",Kam se chystáte? Jak cestujete? Kdy pojedete? 23. 8. 2026 - 23. 10. 2026 / 7-14 nocí. Kolik vás bude? Méně cestování. Více …,,65,25,https://www.bing.com/ck/a?!&&p=dccb43e0fded0eb7f19a9250a95449d7cd834d370aae2a801f97f06f9b8d599bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f7f9d32-cbc0-6a3b-2e44-8af4ca966b25&u=a1aHR0cHM6Ly93d3cuZXhpbS5nb3Yv&ntb=1,"Buy American, Build the Future | EXIM .GOV","The EXIM Bank is the official export credit agency of the United States. Our mission is to support American job creation, prosperity …",,65,25,https://www.bing.com/ck/a?!&&p=3721f2688ff496eb57883b710012fd3c5a789ec06825386e13054486d3eca87aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f7f9d32-cbc0-6a3b-2e44-8af4ca966b25&u=a1aHR0cHM6Ly93d3cuZXhpbS5nb3YvYWJvdXQ&ntb=1,About EXIM | EXIM .GOV,The Export-Import Bank of the United States (EXIM) is the official export credit agency of the United States. EXIM is an independent …,,65,25,https://www.bing.com/ck/a?!&&p=a19d80214db5ed47adc7c5d9162b4571a2ae634af5c2e49fc99c05258aad3db0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f7f9d32-cbc0-6a3b-2e44-8af4ca966b25&u=a1aHR0cHM6Ly9ncm93LmV4aW0uZ292L2ludHJv&ntb=1,Welcome to EXIM !,The Export-Import Bank of the United States (EXIM) is the official export credit agency of the United States. As an independent …,,65,25,https://www.bing.com/ck/a?!&&p=41d624f359ad413eec3c99184ccce04cbf610ab9012a7face6d8d4e8c53a6ff0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f7f9d32-cbc0-6a3b-2e44-8af4ca966b25&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvRXhwb3J0JUUyJTgwJTkzSW1wb3J0X0Jhbmtfb2ZfdGhlX1VuaXRlZF9TdGF0ZXM&ntb=1,Export–Import Bank of the United States - Wikipedia,The Export–Import Bank of the United States (EXIM) is a government agency that provides a variety of tools intended to aid the …,
sped_3decc58e6e74b3,Foodsped GmbH,Tirol,6460 Imst,,https://firmen.wko.at/foodsped-gmbh/tirol/?firmaid=ccbfe0b7-82cf-4ce6-b16c-009ab30f379a&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,7,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_94162512054fec,Gerd Haslinger,Tirol,6336 Langkampfen,,https://firmen.wko.at/gerd-haslinger/tirol/?firmaid=00282195-93a6-4b24-894b-414940ee4d6a&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=f0216943bcb04e0bf62768be6bb0bb85889beaf649986db69caaae7929fe791cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1f838d50-0258-6ab2-0934-9a9603fe6bf5&u=a1aHR0cHM6Ly93d3cud2VibWQuY29tL2hlYXJ0YnVybi1nZXJkL3JlZmx1eC1kaXNlYXNlLWdlcmQtMQ&ntb=1,"GERD : Symptoms, Causes, Treatments, Remedies for Relief","4. Juli 2026 · What Is GERD? Gastroesophageal reflux disease, or GERD, happens when acid from your stomach backs up into your …",,45,25,https://www.bing.com/ck/a?!&&p=6079ad37c4a76a8d630c176ca614efa8767bef86bd928667bec8ffe8057a2d45JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1f838d50-0258-6ab2-0934-9a9603fe6bf5&u=a1aHR0cHM6Ly93d3cubWF5b2NsaW5pYy5vcmcvZGlzZWFzZXMtY29uZGl0aW9ucy9nZXJkL3N5bXB0b21zLWNhdXNlcy9zeWMtMjAzNjE5NDA&ntb=1,Gastroesophageal reflux disease ( GERD ) - Symptoms and causes,"23. Apr. 2025 · Acid reflux happens when the sphincter muscle at the lower end of the esophagus relaxes at the wrong time, allowing …",,45,25,https://www.bing.com/ck/a?!&&p=a89f195170d7a409a977620fa366b09e42f1dfe4d6ccbf8d51f845dd937f5467JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1f838d50-0258-6ab2-0934-9a9603fe6bf5&u=a1aHR0cHM6Ly9teS5jbGV2ZWxhbmRjbGluaWMub3JnL2hlYWx0aC9kaXNlYXNlcy8xNzAxOS1hY2lkLXJlZmx1eC1nZXJk&ntb=1,Acid Reflux & GERD : Symptoms and Treatment - Cleveland Clinic,8. Juli 2026 · GERD (gastroesophageal reflux disease) is when acid reflux becomes chronic. This means you have reflux episodes …,,45,25,https://www.bing.com/ck/a?!&&p=0de1cd5c4493ac06ec5f83342609c0bcb6f0e85ef936e67dafb4e383a105e833JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1f838d50-0258-6ab2-0934-9a9603fe6bf5&u=a1aHR0cHM6Ly93d3cubWF5b2NsaW5pYy5vcmcvZGlzZWFzZXMtY29uZGl0aW9ucy9nZXJkL2RpYWdub3Npcy10cmVhdG1lbnQvZHJjLTIwMzYxOTU5&ntb=1,Gastroesophageal reflux disease ( GERD ) - Mayo Clinic,23. Apr. 2025 · Our caring team of Mayo Clinic experts can help you with your Gastroesophageal reflux disease (GERD)-related …,,45,25,https://www.bing.com/ck/a?!&&p=54c01a398d8e416f7f2e598cdb6933ee222df84c97e69f38e68eaab4650d3615JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1f838d50-0258-6ab2-0934-9a9603fe6bf5&u=a1aHR0cHM6Ly93d3cuaGVhbHRobGluZS5jb20vaGVhbHRoL2dlcmQ&ntb=1,"GERD (Acid Reflux): Symptoms, Treatment, Causes and More","5. Juni 2025 · Many people may experience acid reflux, indigestion, or heartburn from time to time. However, if you experience acid …",
sped_e5da30af5aedf2,Günter Sepp Birnstingl,Niederösterreich,2345 Brunn am Gebirge,,https://firmen.wko.at/g%c3%bcnter-sepp-birnstingl/nieder%c3%b6sterreich/?firmaid=d5703aff-0bd9-4446-8321-fcf34f7a854a&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_f46a52d07e0b56,Heinz Schauperl Holding GmbH,Steiermark,8330 Feldbach,http://www.schauperl.com/,https://firmen.wko.at/heinz-schauperl-holding-gmbh/steiermark/?firmaid=b37d90be-ce0c-448e-b893-2dba91e4b104&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur,9,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
